Left	Right	Torso
0.020	-0.024	1132.442
0.020	-0.024	1132.442
0.020	-0.024	1132.442
0.020	-0.024	1132.442
0.020	-0.024	1132.442
0.019	-0.025	1132.442
0.019	-0.025	1132.442
0.019	-0.025	1132.442
0.019	-0.025	1132.442
0.019	-0.025	1132.442
0.019	-0.025	1132.442
0.019	-0.025	1132.442
0.019	-0.025	1132.442
0.019	-0.025	1132.442
0.019	-0.025	1132.442
0.019	-0.025	1132.442
0.019	-0.025	1132.442
0.019	-0.025	1132.442
0.019	-0.025	1132.442
0.019	-0.025	1132.442
0.019	-0.025	1132.442
0.018	-0.027	1145.635
0.018	-0.027	1145.635
0.018	-0.027	1145.635
0.018	-0.027	1145.635
0.018	-0.027	1145.635
0.018	-0.027	1145.635
0.018	-0.027	1145.635
0.018	-0.027	1145.635
0.018	-0.027	1145.635
0.018	-0.027	1145.635
0.018	-0.027	1145.635
0.018	-0.027	1145.635
0.018	-0.027	1145.635
0.018	-0.027	1145.635
0.018	-0.027	1145.635
0.018	-0.027	1145.635
0.018	-0.027	1145.635
0.018	-0.027	1145.635
0.018	-0.027	1145.635
0.018	-0.027	1145.635
0.016	-0.028	1145.635
0.016	-0.028	1145.635
0.016	-0.028	1145.635
0.016	-0.028	1145.635
0.016	-0.028	1145.635
0.016	-0.028	1145.635
0.016	-0.028	1145.635
0.016	-0.028	1145.635
0.016	-0.028	1145.635
0.016	-0.028	1145.635
0.016	-0.028	1145.635
0.016	-0.028	1145.635
0.016	-0.028	1145.635
0.016	-0.028	1145.635
0.016	-0.028	1145.635
0.016	-0.028	1145.635
0.016	-0.028	1145.635
0.016	-0.028	1145.635
0.014	-0.030	1145.635
0.014	-0.030	1145.635
0.014	-0.030	1145.635
0.014	-0.030	1145.635
0.014	-0.030	1145.635
0.014	-0.030	1145.635
0.014	-0.030	1145.635
0.014	-0.030	1145.635
0.014	-0.030	1145.635
0.014	-0.030	1145.635
0.014	-0.030	1145.635
0.014	-0.030	1145.635
0.013	-0.030	1145.635
0.013	-0.030	1145.635
0.013	-0.030	1145.635
0.013	-0.030	1145.635
0.013	-0.030	1145.635
0.013	-0.030	1145.635
0.013	-0.030	1145.635
0.013	-0.030	1145.635
0.013	-0.030	1145.635
0.013	-0.030	1145.635
0.013	-0.030	1145.635
0.013	-0.030	1145.635
0.012	-0.031	1145.635
0.012	-0.031	1145.635
0.012	-0.031	1145.635
0.012	-0.031	1145.635
0.012	-0.031	1145.635
0.012	-0.031	1145.635
0.012	-0.031	1145.635
0.012	-0.031	1145.635
0.012	-0.031	1145.635
0.011	-0.031	1159.474
0.011	-0.031	1159.474
0.011	-0.031	1159.474
0.011	-0.031	1159.474
0.011	-0.031	1159.474
0.011	-0.031	1159.474
0.011	-0.031	1159.474
0.011	-0.031	1159.474
0.011	-0.031	1159.474
0.011	-0.031	1159.474
0.011	-0.031	1159.474
0.011	-0.031	1159.474
0.011	-0.031	1159.474
0.011	-0.031	1159.474
0.011	-0.031	1159.474
0.011	-0.031	1159.474
0.010	-0.032	1159.474
0.010	-0.032	1159.474
0.010	-0.032	1159.474
0.010	-0.032	1159.474
0.010	-0.032	1159.474
0.010	-0.032	1159.474
0.010	-0.032	1159.474
0.010	-0.032	1159.474
0.010	-0.032	1159.474
0.010	-0.032	1159.474
0.010	-0.032	1159.474
0.010	-0.032	1159.474
0.010	-0.032	1159.474
0.010	-0.032	1159.474
0.010	-0.032	1159.474
0.009	-0.033	1159.474
0.009	-0.033	1159.474
0.009	-0.033	1159.474
0.009	-0.033	1159.474
0.009	-0.033	1159.474
0.009	-0.033	1159.474
0.009	-0.033	1159.474
0.009	-0.033	1159.474
0.009	-0.033	1159.474
0.009	-0.033	1159.474
0.009	-0.033	1159.474
0.009	-0.033	1159.474
0.009	-0.033	1159.474
0.009	-0.033	1159.474
0.009	-0.033	1159.474
0.009	-0.033	1159.474
0.009	-0.033	1159.474
0.009	-0.033	1159.474
0.009	-0.033	1159.474
0.009	-0.033	1159.474
0.008	-0.037	1159.474
0.008	-0.037	1159.474
0.008	-0.037	1159.474
0.008	-0.037	1159.474
0.008	-0.037	1159.474
0.008	-0.037	1159.474
0.008	-0.037	1159.474
0.008	-0.037	1159.474
0.008	-0.037	1159.474
0.008	-0.037	1159.474
0.008	-0.037	1159.474
0.008	-0.037	1159.474
0.008	-0.037	1172.664
0.008	-0.037	1172.664
0.008	-0.037	1172.664
0.008	-0.037	1172.664
0.008	-0.037	1172.664
0.008	-0.037	1172.664
0.008	-0.037	1172.664
0.008	-0.037	1172.664
0.008	-0.037	1172.664
0.008	-0.037	1172.664
0.007	-0.038	1172.664
0.007	-0.038	1172.664
0.007	-0.038	1172.664
0.007	-0.038	1172.664
0.007	-0.038	1172.664
0.007	-0.038	1172.664
0.007	-0.038	1172.664
0.007	-0.038	1172.664
0.007	-0.038	1172.664
0.007	-0.038	1172.664
0.007	-0.038	1172.664
0.007	-0.038	1172.664
0.007	-0.038	1172.664
0.007	-0.038	1172.664
0.007	-0.038	1172.664
0.007	-0.039	1172.664
0.007	-0.039	1172.664
0.007	-0.039	1172.664
0.007	-0.039	1172.664
0.007	-0.039	1172.664
0.007	-0.039	1172.664
0.007	-0.039	1172.664
0.007	-0.039	1172.664
0.007	-0.039	1172.664
0.007	-0.039	1172.664
0.007	-0.039	1172.664
0.007	-0.039	1172.664
0.007	-0.044	1172.664
0.007	-0.044	1172.664
0.007	-0.044	1172.664
0.007	-0.044	1172.664
0.007	-0.044	1172.664
0.007	-0.044	1172.664
0.007	-0.044	1172.664
0.007	-0.044	1172.664
0.007	-0.044	1172.664
0.007	-0.044	1172.664
0.007	-0.044	1172.664
0.007	-0.044	1172.664
0.007	-0.044	1172.664
0.007	-0.044	1172.664
0.006	-0.053	1172.664
0.006	-0.053	1172.664
0.006	-0.053	1172.664
0.006	-0.053	1172.664
0.006	-0.053	1172.664
0.006	-0.053	1172.664
0.006	-0.053	1172.664
0.006	-0.053	1172.664
0.006	-0.053	1172.664
0.006	-0.053	1172.664
0.006	-0.053	1172.664
0.006	-0.053	1172.664
0.006	-0.053	1172.664
0.006	-0.053	1172.664
0.006	-0.078	1181.474
0.006	-0.078	1181.474
0.006	-0.078	1181.474
0.006	-0.078	1181.474
0.006	-0.078	1181.474
0.006	-0.078	1181.474
0.006	-0.078	1181.474
0.006	-0.078	1181.474
0.006	-0.078	1181.474
0.006	-0.078	1181.474
0.006	-0.078	1181.474
0.006	-0.078	1181.474
0.006	-0.078	1181.474
0.006	-0.078	1181.474
0.006	-0.078	1181.474
0.006	-0.078	1181.474
0.006	-0.078	1181.474
0.006	62.749	1181.474
0.006	62.749	1181.474
0.006	62.749	1181.474
0.006	62.749	1181.474
0.006	62.749	1181.474
0.006	62.749	1181.474
0.006	62.749	1181.474
0.006	62.749	1181.474
0.006	62.749	1181.474
0.006	62.749	1181.474
0.006	62.749	1181.474
0.006	62.749	1181.474
0.006	62.749	1181.474
0.006	62.749	1181.474
0.006	62.749	1181.474
0.006	62.749	1181.474
0.006	62.749	1181.474
0.006	62.749	1181.474
0.005	0.021	1181.474
0.005	0.021	1181.474
0.005	0.021	1181.474
0.005	0.021	1181.474
0.005	0.021	1181.474
0.005	0.021	1181.474
0.005	0.021	1181.474
0.005	0.021	1181.474
0.005	0.021	1181.474
0.005	0.021	1181.474
0.005	0.021	1181.474
0.005	0.021	1181.474
0.005	0.021	1181.474
0.005	0.021	1181.474
0.005	0.021	1181.474
0.004	-0.003	1181.474
0.004	-0.003	1181.474
0.004	-0.003	1181.474
0.004	-0.003	1181.474
0.004	-0.003	1181.474
0.004	-0.003	1181.474
0.004	-0.003	1181.474
0.004	-0.003	1181.474
0.004	-0.003	1181.474
0.004	-0.003	1181.474
0.004	-0.003	1181.474
0.004	-0.003	1181.474
0.004	-0.003	1181.474
0.002	-0.018	1181.474
0.002	-0.018	1181.474
0.002	-0.018	1181.474
0.002	-0.018	1181.474
0.002	-0.018	1181.474
0.002	-0.018	1181.474
0.002	-0.018	1181.474
0.002	-0.018	1181.474
0.002	-0.018	1181.474
0.002	-0.018	1181.474
0.002	-0.018	1181.474
0.002	-0.018	1181.474
0.002	-0.018	1181.474
0.002	-0.018	1181.474
0.002	-0.018	1181.474
-0.001	-0.021	1185.883
-0.001	-0.021	1185.883
-0.001	-0.021	1185.883
-0.001	-0.021	1185.883
-0.001	-0.021	1185.883
-0.001	-0.021	1185.883
-0.001	-0.021	1185.883
-0.001	-0.021	1185.883
-0.001	-0.021	1185.883
-0.001	-0.021	1185.883
-0.001	-0.021	1185.883
-0.001	-0.021	1185.883
-0.001	-0.021	1185.883
-0.001	-0.021	1185.883
-0.001	-0.021	1185.883
-0.001	-0.021	1185.883
-0.001	-0.021	1185.883
-0.001	-0.021	1185.883
-0.002	-0.019	1185.883
-0.002	-0.019	1185.883
-0.002	-0.019	1185.883
-0.002	-0.019	1185.883
-0.002	-0.019	1185.883
-0.002	-0.019	1185.883
-0.002	-0.019	1185.883
-0.002	-0.019	1185.883
-0.002	-0.019	1185.883
-0.002	-0.019	1185.883
-0.002	-0.019	1185.883
-0.002	-0.019	1185.883
-0.002	-0.019	1185.883
-0.002	-0.019	1185.883
-0.002	-0.019	1185.883
-0.002	-0.019	1185.883
-0.002	-0.019	1185.883
-0.003	-0.017	1185.883
-0.003	-0.017	1185.883
-0.003	-0.017	1185.883
-0.003	-0.017	1185.883
-0.003	-0.017	1185.883
-0.003	-0.017	1185.883
-0.003	-0.017	1185.883
-0.003	-0.017	1185.883
-0.003	-0.017	1185.883
-0.003	-0.017	1185.883
-0.003	-0.017	1185.883
-0.003	-0.017	1185.883
-0.003	-0.017	1185.883
-0.003	-0.017	1185.883
-0.003	-0.017	1185.883
-0.004	-0.017	1185.883
-0.004	-0.017	1185.883
-0.004	-0.017	1185.883
-0.004	-0.017	1185.883
-0.004	-0.017	1185.883
-0.004	-0.017	1185.883
-0.004	-0.017	1185.883
-0.004	-0.017	1185.883
-0.004	-0.017	1185.883
-0.004	-0.017	1185.883
-0.004	-0.017	1185.883
-0.004	-0.017	1185.883
-0.004	-0.017	1185.883
-0.004	-0.017	1185.883
-0.004	-0.017	1185.883
-0.004	-0.017	1185.883
-0.005	-0.017	1185.883
-0.005	-0.017	1185.883
-0.005	-0.017	1185.883
-0.005	-0.017	1185.883
-0.005	-0.017	1185.883
-0.005	-0.017	1185.883
-0.005	-0.017	1185.883
-0.005	-0.017	1185.883
-0.005	-0.017	1185.883
-0.005	-0.017	1185.883
-0.005	-0.017	1185.883
-0.005	-0.017	1185.883
-0.005	-0.017	1185.883
-0.005	-0.017	1185.883
-0.005	-0.017	1185.883
-0.005	-0.017	1185.883
-0.005	-0.017	1185.883
-0.005	-0.017	1185.883
-0.005	-0.017	1185.883
-0.006	-0.016	1189.578
-0.006	-0.016	1189.578
-0.006	-0.016	1189.578
-0.006	-0.016	1189.578
-0.006	-0.016	1189.578
-0.006	-0.016	1189.578
-0.006	-0.016	1189.578
-0.006	-0.016	1189.578
-0.006	-0.016	1189.578
-0.006	-0.016	1189.578
-0.006	-0.016	1189.578
-0.006	-0.016	1189.578
-0.006	-0.016	1189.578
-0.006	-0.016	1189.578
-0.006	-0.016	1189.578
-0.006	-0.016	1189.578
-0.006	-0.016	1189.578
-0.006	-0.016	1189.578
-0.006	-0.016	1189.578
-0.006	-0.016	1189.578
-0.006	-0.016	1189.578
-0.006	-0.016	1189.578
-0.006	-0.012	1189.578
-0.006	-0.012	1189.578
-0.006	-0.012	1189.578
-0.006	-0.012	1189.578
-0.006	-0.012	1189.578
-0.006	-0.012	1189.578
-0.006	-0.012	1189.578
-0.006	-0.012	1189.578
-0.006	-0.012	1189.578
-0.006	-0.012	1189.578
-0.006	-0.012	1189.578
-0.006	-0.012	1189.578
-0.006	-0.012	1189.578
-0.006	-0.012	1189.578
-0.006	-0.012	1189.578
-0.006	-0.012	1189.578
-0.006	-0.012	1189.578
-0.006	-0.012	1189.578
-0.007	-0.006	1189.578
-0.007	-0.006	1189.578
-0.007	-0.006	1189.578
-0.007	-0.006	1189.578
-0.007	-0.006	1189.578
-0.007	-0.006	1189.578
-0.007	-0.006	1189.578
-0.007	-0.006	1189.578
-0.007	-0.006	1189.578
-0.007	-0.006	1189.578
-0.007	-0.006	1189.578
-0.007	-0.006	1189.578
-0.007	-0.006	1189.578
-0.008	0.061	1189.578
-0.008	0.061	1189.578
-0.008	0.061	1189.578
-0.008	0.061	1189.578
-0.008	0.061	1189.578
-0.008	0.061	1189.578
-0.008	0.061	1189.578
-0.008	0.061	1189.578
-0.008	0.061	1189.578
-0.008	0.061	1189.578
-0.009	0.140	1189.578
-0.009	0.140	1189.578
-0.009	0.140	1189.578
-0.009	0.140	1189.578
-0.009	0.140	1189.578
-0.009	0.140	1189.578
-0.009	0.140	1189.578
-0.009	0.140	1189.578
-0.009	0.140	1189.578
-0.009	0.140	1189.578
-0.009	0.140	1189.578
-0.009	0.140	1189.578
-0.009	0.140	1189.578
-0.009	0.140	1189.578
-0.009	0.140	1189.578
-0.009	0.140	1189.578
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	0.879	1195.165
-0.012	1.148	1195.165
-0.012	1.148	1195.165
-0.012	1.148	1195.165
-0.012	1.148	1195.165
-0.012	1.148	1195.165
-0.012	1.148	1195.165
-0.012	1.148	1195.165
-0.012	1.148	1195.165
-0.012	1.148	1195.165
-0.012	1.148	1195.165
-0.012	1.148	1195.165
-0.012	1.148	1195.165
-0.012	1.148	1195.165
-0.012	1.148	1195.165
-0.012	1.148	1195.165
-0.012	1.148	1195.165
-0.012	0.263	1195.165
-0.012	0.263	1195.165
-0.012	0.263	1195.165
-0.012	0.263	1195.165
-0.012	0.263	1195.165
-0.012	0.263	1195.165
-0.012	0.263	1195.165
-0.012	0.263	1195.165
-0.012	0.263	1195.165
-0.012	0.263	1195.165
-0.012	0.263	1195.165
-0.012	0.263	1195.165
-0.012	0.263	1195.165
-0.012	0.263	1195.165
-0.012	0.263	1195.165
-0.012	0.263	1195.165
-0.013	0.188	1195.165
-0.013	0.188	1195.165
-0.013	0.188	1195.165
-0.013	0.188	1195.165
-0.013	0.188	1195.165
-0.013	0.188	1195.165
-0.013	0.188	1195.165
-0.013	0.188	1195.165
-0.013	0.188	1195.165
-0.013	0.188	1195.165
-0.013	0.188	1195.165
-0.013	0.105	1195.165
-0.013	0.105	1195.165
-0.013	0.105	1195.165
-0.013	0.105	1195.165
-0.013	0.105	1195.165
-0.013	0.105	1195.165
-0.013	0.105	1195.165
-0.013	0.105	1195.165
-0.013	0.105	1195.165
-0.013	0.105	1195.165
-0.013	0.105	1195.165
-0.013	0.105	1195.165
-0.013	0.105	1195.165
-0.013	0.105	1195.165
-0.013	0.105	1195.165
-0.013	0.105	1195.165
-0.013	0.105	1195.165
-0.013	0.098	1203.765
-0.013	0.098	1203.765
-0.013	0.098	1203.765
-0.013	0.098	1203.765
-0.013	0.098	1203.765
-0.013	0.098	1203.765
-0.013	0.098	1203.765
-0.013	0.098	1203.765
-0.013	0.098	1203.765
-0.013	0.098	1203.765
-0.013	0.098	1203.765
-0.013	0.098	1203.765
-0.013	0.098	1203.765
-0.013	0.098	1203.765
-0.013	0.098	1203.765
-0.013	0.098	1203.765
-0.013	0.098	1203.765
-0.013	0.098	1203.765
-0.013	0.098	1203.765
-0.013	0.098	1203.765
-0.013	0.098	1203.765
-0.014	0.087	1203.765
-0.014	0.087	1203.765
-0.014	0.087	1203.765
-0.014	0.087	1203.765
-0.014	0.087	1203.765
-0.014	0.087	1203.765
-0.014	0.087	1203.765
-0.014	0.087	1203.765
-0.014	0.087	1203.765
-0.014	0.087	1203.765
-0.014	0.087	1203.765
-0.014	0.087	1203.765
-0.014	0.087	1203.765
-0.014	0.087	1203.765
-0.014	0.087	1203.765
-0.014	0.087	1203.765
-0.014	0.075	1203.765
-0.014	0.075	1203.765
-0.014	0.075	1203.765
-0.014	0.075	1203.765
-0.014	0.075	1203.765
-0.014	0.075	1203.765
-0.014	0.075	1203.765
-0.014	0.075	1203.765
-0.014	0.075	1203.765
-0.014	0.075	1203.765
-0.014	0.075	1203.765
-0.014	0.075	1203.765
-0.014	0.075	1203.765
-0.014	0.075	1203.765
-0.014	0.075	1203.765
-0.014	0.075	1203.765
-0.015	0.060	1203.765
-0.015	0.060	1203.765
-0.015	0.060	1203.765
-0.015	0.060	1203.765
-0.015	0.060	1203.765
-0.015	0.060	1203.765
-0.015	0.060	1203.765
-0.015	0.060	1203.765
-0.015	0.060	1203.765
-0.015	0.060	1203.765
-0.015	0.060	1203.765
-0.015	0.060	1203.765
-0.015	0.049	1215.069
-0.015	0.049	1215.069
-0.015	0.049	1215.069
-0.015	0.049	1215.069
-0.015	0.049	1215.069
-0.015	0.049	1215.069
-0.015	0.049	1215.069
-0.015	0.049	1215.069
-0.015	0.049	1215.069
-0.015	0.049	1215.069
-0.015	0.049	1215.069
-0.015	0.049	1215.069
-0.015	0.049	1215.069
-0.016	0.048	1215.069
-0.016	0.048	1215.069
-0.016	0.048	1215.069
-0.016	0.048	1215.069
-0.016	0.048	1215.069
-0.016	0.048	1215.069
-0.016	0.048	1215.069
-0.016	0.048	1215.069
-0.016	0.048	1215.069
-0.016	0.048	1215.069
-0.016	0.048	1215.069
-0.016	0.048	1215.069
-0.016	0.048	1215.069
-0.016	0.048	1215.069
-0.016	0.072	1215.069
-0.016	0.072	1215.069
-0.016	0.072	1215.069
-0.016	0.072	1215.069
-0.016	0.072	1215.069
-0.016	0.072	1215.069
-0.016	0.072	1215.069
-0.016	0.072	1215.069
-0.016	0.072	1215.069
-0.016	0.072	1215.069
-0.016	0.072	1215.069
-0.016	0.072	1215.069
-0.017	-0.052	1215.069
-0.017	-0.052	1215.069
-0.017	-0.052	1215.069
-0.017	-0.052	1215.069
-0.017	-0.052	1215.069
-0.017	-0.052	1215.069
-0.017	-0.052	1215.069
-0.017	-0.052	1215.069
-0.017	-0.052	1215.069
-0.017	-0.052	1215.069
-0.017	-0.052	1215.069
-0.017	-0.011	1215.069
-0.017	-0.011	1215.069
-0.017	-0.011	1215.069
-0.017	-0.011	1215.069
-0.017	-0.011	1215.069
-0.017	-0.011	1215.069
-0.017	-0.011	1215.069
-0.017	-0.011	1215.069
-0.017	-0.011	1215.069
-0.017	-0.011	1215.069
-0.019	0.003	1215.069
-0.019	0.003	1215.069
-0.019	0.003	1215.069
-0.019	0.003	1215.069
-0.019	0.003	1215.069
-0.019	0.003	1215.069
-0.019	0.003	1215.069
-0.019	0.003	1215.069
-0.019	0.003	1215.069
-0.019	0.003	1215.069
-0.019	0.003	1215.069
-0.019	0.003	1215.069
-0.019	0.003	1215.069
-0.019	0.003	1215.069
-0.019	0.003	1215.069
-0.019	0.003	1215.069
-0.019	0.003	1215.069
-0.019	0.003	1215.069
-0.021	0.004	1215.069
-0.021	0.004	1215.069
-0.021	0.004	1215.069
-0.021	0.004	1215.069
-0.021	0.004	1215.069
-0.021	0.004	1215.069
-0.021	0.004	1215.069
-0.021	0.004	1215.069
-0.021	0.004	1215.069
-0.021	0.004	1215.069
-0.021	0.004	1215.069
-0.021	0.004	1215.069
-0.021	0.004	1215.069
-0.021	0.004	1215.069
-0.022	0.003	1227.634
-0.022	0.003	1227.634
-0.022	0.003	1227.634
-0.022	0.003	1227.634
-0.022	0.003	1227.634
-0.022	0.003	1227.634
-0.022	0.003	1227.634
-0.022	0.003	1227.634
-0.022	0.003	1227.634
-0.022	0.003	1227.634
-0.022	0.003	1227.634
-0.022	0.003	1227.634
-0.022	0.003	1227.634
-0.022	0.003	1227.634
-0.022	0.003	1227.634
-0.022	0.003	1227.634
-0.022	0.003	1227.634
-0.022	0.003	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1227.634
-0.022	0.002	1240.036
-0.022	0.002	1240.036
-0.022	0.002	1240.036
-0.022	0.002	1240.036
-0.022	0.002	1240.036
-0.022	0.002	1240.036
-0.022	0.002	1240.036
-0.022	0.002	1240.036
-0.022	0.002	1240.036
-0.022	0.002	1240.036
-0.022	0.002	1240.036
-0.022	0.002	1240.036
-0.022	0.002	1240.036
-0.022	0.002	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	0.001	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.000	1240.036
-0.023	-0.001	1251.643
-0.023	-0.001	1251.643
-0.023	-0.001	1251.643
-0.023	-0.001	1251.643
-0.023	-0.001	1251.643
-0.023	-0.001	1251.643
-0.023	-0.001	1251.643
-0.023	-0.001	1251.643
-0.023	-0.001	1251.643
-0.023	-0.001	1251.643
-0.023	-0.001	1251.643
-0.023	-0.001	1251.643
-0.023	-0.001	1251.643
-0.023	-0.001	1251.643
-0.024	-0.001	1251.643
-0.024	-0.001	1251.643
-0.024	-0.001	1251.643
-0.024	-0.001	1251.643
-0.024	-0.001	1251.643
-0.024	-0.001	1251.643
-0.024	-0.001	1251.643
-0.024	-0.001	1251.643
-0.024	-0.001	1251.643
-0.024	-0.001	1251.643
-0.024	-0.001	1251.643
-0.024	-0.001	1251.643
-0.024	-0.001	1251.643
-0.024	-0.001	1251.643
-0.024	-0.001	1251.643
-0.024	-0.001	1251.643
-0.025	-0.003	1251.643
-0.025	-0.003	1251.643
-0.025	-0.003	1251.643
-0.025	-0.003	1251.643
-0.025	-0.003	1251.643
-0.025	-0.003	1251.643
-0.025	-0.003	1251.643
-0.025	-0.003	1251.643
-0.025	-0.003	1251.643
-0.025	-0.003	1251.643
-0.025	-0.003	1251.643
-0.025	-0.003	1251.643
-0.025	-0.003	1251.643
-0.025	-0.003	1251.643
-0.025	-0.003	1251.643
-0.025	-0.003	1251.643
-0.025	-0.003	1251.643
-0.025	-0.003	1251.643
-0.026	-0.005	1251.643
-0.026	-0.005	1251.643
-0.026	-0.005	1251.643
-0.026	-0.005	1251.643
-0.026	-0.005	1251.643
-0.026	-0.005	1251.643
-0.026	-0.005	1251.643
-0.026	-0.005	1251.643
-0.026	-0.005	1251.643
-0.026	-0.005	1251.643
-0.026	-0.006	1251.643
-0.026	-0.006	1251.643
-0.026	-0.006	1251.643
-0.026	-0.006	1251.643
-0.026	-0.006	1251.643
-0.026	-0.006	1251.643
-0.026	-0.006	1251.643
-0.026	-0.006	1251.643
-0.026	-0.006	1251.643
-0.026	-0.006	1251.643
-0.026	-0.006	1251.643
-0.026	-0.006	1251.643
-0.026	-0.006	1251.643
-0.026	-0.006	1251.643
-0.027	-0.007	1251.643
-0.027	-0.007	1251.643
-0.027	-0.007	1251.643
-0.027	-0.007	1251.643
-0.027	-0.007	1251.643
-0.027	-0.007	1251.643
-0.027	-0.007	1251.643
-0.027	-0.007	1251.643
-0.027	-0.007	1251.643
-0.027	-0.007	1251.643
-0.027	-0.007	1251.643
-0.027	-0.007	1251.643
-0.027	-0.007	1251.643
-0.027	-0.007	1251.643
-0.027	-0.007	1251.643
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.009	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
-0.028	-0.010	1261.924
